ID,longitude,latitude,valence,arousal,emo_dis
23719904038,11.452155,48.13578,0,0,0.0
36815726424,11.453308,48.135641,0,0,0.0
43287680525,11.456766,48.163251,0,0,0.0
29201612827,11.457549,48.162578,0,0,0.0
42771746995,11.461036,48.149051,5.42,4.0,6.7362007095988465
36979071244,11.459444,48.168611,0,0,0.0
42538148245,11.458863,48.149405,5.651666666666666,3.736666666666667,6.775250097884866
43307338681,11.462755,48.14728,0,0,0.0
43160981651,11.461315,48.147319,5.386666666666667,4.453333333333333,6.989159860495077
42718961091,11.46198,48.149033,0,0,0.0
28703199858,11.459061,48.149405,4.948714285714286,4.021714285714285,6.376829845428763
42423621491,11.458558,48.1446,6.154999999999999,3.7249999999999996,7.194417975069283
27553928727,11.458558,48.1446,6.239999999999999,3.6,7.203998889505744
40615838480,11.458558,48.1446,6.503333333333333,3.856666666666667,7.560900886946093
28550560548,11.458558,48.1446,6.503333333333333,3.856666666666667,7.560900886946093
41521465035,11.458558,48.1446,6.503333333333333,3.856666666666667,7.560900886946093
41700544314,11.458558,48.1446,6.503333333333333,3.856666666666667,7.560900886946093
28550541848,11.458558,48.1446,6.503333333333333,3.856666666666667,7.560900886946093
41700528554,11.458558,48.1446,5.2825,3.165,6.158086654960289
41700510194,11.458558,48.1446,5.323333333333333,3.3000000000000003,6.2632162486838805
41521428915,11.458558,48.1446,6.284999999999999,3.811666666666667,7.350512075888167
28550498198,11.458558,48.1446,6.5325,3.7725,7.543560995975309
28511648168,11.458483,48.144702,7.005,4.4,8.272244254130797
42312588382,11.457888,48.151905,6.176,4.061999999999999,7.392078192227136
42312017172,11.458319,48.144569,5.892,4.0120000000000005,7.128240175527197
40553147330,11.458319,48.144569,6.409999999999999,4.2785714285714285,7.706768030075107
42360315501,11.458319,48.144569,5.94,4.234166666666667,7.294639632025088
42311936492,11.458319,48.144569,6.271111111111112,4.34,7.6264300015079955
42360273541,11.458319,48.144569,6.123333333333334,4.401666666666666,7.5412121409993205
42311889412,11.458319,48.144569,6.085,4.2437499999999995,7.418668280931558
27490431637,11.458319,48.144569,6.3355555555555565,4.226666666666667,7.616034093190628
28487010128,11.458319,48.144569,6.585000000000001,3.87625,7.641173932224028
42360153231,11.457366,48.150544,5.993333333333333,3.525,6.953105021818989
42311845892,11.457391,48.162372,6.46,3.5549999999999997,7.373576133735923
42360144481,11.457374,48.162358,6.33875,3.4450000000000003,7.214414498938913
40553003100,11.456886,48.1624,6.308,3.664,7.2949132962633625
27490378257,11.457199,48.163097,6.269333333333333,3.917555555555556,7.3926843551790205
41637558754,11.457216,48.163125,6.269333333333333,3.917555555555556,7.3926843551790205
40552994250,11.457386,48.163472,6.240555555555556,3.9227777777777777,7.371073133255596
42311821082,11.45695,48.163702,6.0600000000000005,3.145,6.827490388129449
42311816702,11.456955,48.163563,5.8075,3.2824999999999998,6.670971630879568
42311813842,11.456602,48.163355,5.776666666666667,3.3066666666666666,6.656119156251805
42311810972,11.456574,48.16338,5.776666666666667,3.3066666666666666,6.656119156251805
27490360557,11.456566,48.163363,5.942,3.278,6.786210135266959
27490357377,11.456588,48.163386,6.204285714285715,3.494285714285714,7.120617520801902
42311803752,11.456588,48.163333,5.895714285714286,3.681428571428572,6.950709551211741
27490352257,11.456583,48.163322,6.0600000000000005,3.145,6.827490388129449
42311799282,11.457905,48.163741,6.112399999999999,3.3628,6.976378544775218
42311795622,11.458102,48.163569,6.390000000000001,3.26,7.173541663641468
27490277367,11.457944,48.14778,5.796666666666667,3.16,6.602040930230927
41458075065,11.46753,48.150016,6.436249999999999,4.3825,7.7866308704406935
41637454514,11.480505,48.155647,6.148000000000001,4.12,7.400831304657606
27490218207,11.458613,48.144608,5.97,4.199999999999999,7.2993766857177595
27490208557,11.458613,48.144608,5.97,4.199999999999999,7.2993766857177595
41458005745,11.458591,48.144675,6.711666666666666,4.123333333333334,7.877077327424317
42359952821,11.458591,48.144675,6.644,3.778,7.643037354350691
42359950331,11.458391,48.144688,6.626250000000001,4.2725,7.884252996479756
42359947451,11.463561,48.147319,5.8744,4.4528,7.371295896923416
27482792817,11.458663,48.144638,6.095,3.9924999999999997,7.286225446004261
40545297820,11.458663,48.144638,5.898,3.8600000000000003,7.048829973832537
41450372795,11.458547,48.144597,6.328333333333333,3.8250000000000006,7.394486309256227
40545230880,11.458638,48.144569,6.021666666666666,3.753333333333334,7.0956310893080925
42303941222,11.458663,48.144638,6.10375,4.4350000000000005,7.544865079144889
26895975757,11.458497,48.144711,6.362,3.524,7.27280001099989
26895963167,11.458538,48.144627,6.616666666666667,3.6733333333333333,7.5679360168777565
39954969440,11.458388,48.144569,6.402142857142858,4.165,7.6377128882451
40863536925,11.458513,48.144644,6.346428571428572,4.245,7.635259040284417
39954966570,11.458458,48.144638,6.552500000000001,4.3975,7.891340982367954
40863530335,11.458533,48.144752,6.3715,4.202500000000001,7.632628544610304
39926215500,11.461958,48.150053,5.82,3.75,6.923503448399517
41016180354,11.461958,48.150053,5.82,3.75,6.923503448399517
41016173754,11.461958,48.150053,5.82,3.75,6.923503448399517
41016168274,11.461958,48.150053,5.88,3.6375,6.914174299943558
39926195390,11.461958,48.150053,5.82,3.75,6.923503448399517
